date	CPU 1	CPU 2	CPU 3	CPU 4
7867	1.87	2.81	0.94	0.94
7868	1.87	2.81	0.94	0.94
7869	1.87	2.81	0.94	0.94
7870	1.87	2.81	0.94	0.94
7871	1.87	2.81	0.94	1.00
7872	2.00	0.19	0.06	1.00
7873	2.00	0.19	0.06	1.00
7874	2.00	0.19	0.06	1.00
7875	2.00	0.19	0.06	1.00
7876	2.00	0.19	0.06	0.06
7877	0.13	0.00	0.00	0.06
7878	0.13	0.00	0.00	0.06
7879	0.13	0.00	0.00	0.06
7880	0.13	0.00	0.00	0.06
7881	0.13	0.00	0.00	0.94
7882	0.00	0.00	0.00	0.94
7883	0.00	0.00	0.00	0.94
7884	0.00	0.00	0.00	0.94
7885	0.00	0.00	0.00	0.94
7886	0.00	0.00	0.00	0.07
7887	0.00	0.00	0.00	0.07
7888	0.00	0.00	0.00	0.07
7889	0.00	0.00	0.00	0.07
7890	0.00	0.00	0.00	0.07
7891	0.00	0.00	0.00	0.00
7892	0.00	0.93	0.00	0.00
7893	0.00	0.93	0.00	0.00
7894	0.00	0.93	0.00	0.00
7895	0.00	0.93	0.00	0.00
7896	0.00	0.93	0.00	0.00
7897	0.00	0.07	0.00	0.00
7898	0.00	0.07	0.00	0.00
7899	0.00	0.07	0.00	0.00
7900	0.00	0.07	0.00	0.00
7901	0.00	0.07	0.00	0.00
7902	0.00	0.00	0.00	0.00
7903	0.00	0.00	0.00	0.00
7904	0.00	0.00	0.00	0.00
7905	0.00	0.00	0.00	0.00
7906	0.00	0.00	0.00	0.00
7907	0.00	0.00	0.00	0.00
7908	0.00	0.00	0.00	0.00
7909	0.00	0.00	0.00	0.00
7910	0.00	0.00	0.00	0.00
7911	0.00	0.00	0.00	0.00
7912	0.00	0.00	0.00	0.00
7913	0.00	0.00	0.00	0.00
7914	0.00	0.00	0.00	0.00
7915	0.00	0.00	0.00	0.00
7916	0.00	0.00	0.00	0.00
7917	0.00	0.00	0.00	0.00
7918	0.00	0.00	0.00	0.00
7919	0.00	0.00	0.00	0.00
7920	0.00	0.00	0.00	0.00
7921	0.00	0.00	0.00	0.00
7922	0.00	0.00	0.00	0.00
7923	0.00	0.00	0.00	0.00
7924	0.00	0.00	0.00	0.00
7925	0.00	0.00	0.00	0.00
7926	0.00	0.00	0.00	0.00
7927	0.94	0.00	0.00	0.00
7928	0.94	0.00	0.00	0.00
7929	0.94	0.00	0.00	0.00
7930	0.94	0.00	0.00	0.00
7931	0.94	0.00	0.00	0.00
7932	0.07	0.93	0.00	0.00
7933	0.07	0.93	0.00	0.00
7934	0.07	0.93	0.00	0.00
7935	0.07	0.93	0.00	0.00
7936	0.07	0.93	0.00	0.00
7937	0.00	0.07	0.00	0.00
7938	0.00	0.07	0.00	0.00
7939	0.00	0.07	0.00	0.00
7940	0.00	0.07	0.00	0.00
7941	0.00	0.07	0.00	0.00
7942	0.00	0.00	0.00	0.00
7943	0.00	0.00	0.00	0.00
7944	0.00	0.00	0.00	0.00
7945	0.00	0.00	0.00	0.00
7946	0.00	0.00	0.00	0.00
7947	0.00	0.00	0.00	0.00
7948	0.00	0.00	0.00	0.00
7949	0.00	0.00	0.00	0.00
7950	0.00	0.00	0.00	0.00
7951	0.00	0.00	0.00	0.00
7952	0.00	0.00	0.00	0.00
7953	0.00	0.00	0.00	0.00
7954	0.00	0.00	0.00	0.00
7955	0.00	0.00	0.00	0.00
7956	0.00	0.00	0.00	0.00
7957	0.00	0.00	0.00	0.00
7958	0.00	0.00	0.00	0.00
7959	0.00	0.00	0.00	0.00
7960	0.00	0.00	0.00	0.00
7961	0.00	0.00	0.00	0.00
7962	0.93	0.00	0.00	0.00
7963	0.93	0.00	0.00	0.00
7964	0.93	0.00	0.00	0.00
7965	0.93	0.00	0.00	0.00
7966	0.93	0.00	0.00	0.00
7967	0.06	0.00	0.00	0.00
7968	0.06	0.00	0.00	0.00
7969	0.06	0.00	0.00	0.00
7970	0.06	0.00	0.00	0.00
7971	0.06	0.00	0.00	2.81
7972	2.81	2.81	2.81	2.81
7973	2.81	2.81	2.81	2.81
7974	2.81	2.81	2.81	2.81
7975	2.81	2.81	2.81	2.81
7976	2.81	2.81	2.81	0.24
7977	0.24	0.24	0.24	0.24
7978	0.24	0.24	0.24	0.24
7979	0.24	0.24	0.24	0.24
7980	0.24	0.24	0.24	0.24
7981	0.24	0.24	0.24	0.00
7982	0.00	0.00	0.00	0.00
7983	0.00	0.00	0.00	0.00
7984	0.00	0.00	0.00	0.00
7985	0.00	0.00	0.00	0.00
7986	0.00	0.00	0.00	0.93
7987	0.00	0.00	0.00	0.93
7988	0.00	0.00	0.00	0.93
7989	0.00	0.00	0.00	0.93
7990	0.00	0.00	0.00	0.93
7991	0.00	0.00	0.00	0.07
7992	1.87	0.93	0.00	0.07
7993	1.87	0.93	0.00	0.07
7994	1.87	0.93	0.00	0.07
7995	1.87	0.93	0.00	0.07
7996	1.87	0.93	0.00	0.00
7997	2.00	1.00	0.94	0.00
7998	2.00	1.00	0.94	0.00
7999	2.00	1.00	0.94	0.00
8000	2.00	1.00	0.94	0.00
8001	2.00	1.00	0.94	0.00
8002	0.13	0.06	0.06	0.00
8003	0.13	0.06	0.06	0.00
8004	0.13	0.06	0.06	0.00
8005	0.13	0.06	0.06	0.00
8006	0.13	0.06	0.06	0.00
8007	0.00	0.00	0.00	0.00
8008	0.00	0.00	0.00	0.00
8009	0.00	0.00	0.00	0.00
8010	0.00	0.00	0.00	0.00
8011	0.00	0.00	0.00	0.00
8012	0.94	0.00	0.94	0.00
8013	0.94	0.00	0.94	0.00
8014	0.94	0.00	0.94	0.00
8015	0.94	0.00	0.94	0.00
8016	0.94	0.00	0.94	0.00
8017	0.06	0.00	0.06	0.00
8018	0.06	0.00	0.06	0.00
8019	0.06	0.00	0.06	0.00
8020	0.06	0.00	0.06	0.00
8021	0.06	0.00	0.06	0.00
8022	0.00	0.00	0.00	0.00
8023	0.00	0.00	0.00	0.00
8024	0.00	0.00	0.00	0.00
8025	0.00	0.00	0.00	0.00
8026	0.00	0.00	0.00	0.00
8027	0.00	0.00	0.00	0.00
8028	0.00	0.00	0.00	0.00
8029	0.00	0.00	0.00	0.00
8030	0.00	0.00	0.00	0.00
8031	0.00	0.00	0.00	0.00
8032	0.00	0.94	0.00	0.00
8033	0.00	0.94	0.00	0.00
8034	0.00	0.94	0.00	0.00
8035	0.00	0.94	0.00	0.00
8036	0.00	0.94	0.00	0.00
8037	0.00	0.06	0.00	0.00
8038	0.00	0.06	0.00	0.00
8039	0.00	0.06	0.00	0.00
8040	0.00	0.06	0.00	0.00
8041	0.00	0.06	0.00	0.93
8042	0.00	0.00	0.00	0.93
8043	0.00	0.00	0.00	0.93
8044	0.00	0.00	0.00	0.93
8045	0.00	0.00	0.00	0.93
8046	0.00	0.00	0.00	1.00
8047	0.00	0.00	0.00	1.00
8048	0.00	0.00	0.00	1.00
8049	0.00	0.00	0.00	1.00
8050	0.00	0.00	0.00	1.00
8051	0.00	0.00	0.00	0.06
8052	0.00	0.00	0.00	0.06
8053	0.00	0.00	0.00	0.06
8054	0.00	0.00	0.00	0.06
8055	0.00	0.00	0.00	0.06
8056	0.00	0.00	0.00	0.00
8057	0.00	0.00	0.00	0.00
8058	0.00	0.00	0.00	0.00
8059	0.00	0.00	0.00	0.00
8060	0.00	0.00	0.00	0.00
8061	0.00	0.00	0.00	0.94
8062	0.00	0.00	0.00	0.94
8063	0.00	0.00	0.00	0.94
8064	0.00	0.00	0.00	0.94
8065	0.00	0.00	0.00	0.94
8066	0.00	0.00	0.00	0.06
8067	0.00	0.00	0.00	0.06
8068	0.00	0.00	0.00	0.06
8069	0.00	0.00	0.00	0.06
8070	0.00	0.00	0.00	0.06
8071	0.00	0.00	0.00	0.00
8072	1.87	0.93	0.00	0.00
8073	1.87	0.93	0.00	0.00
8074	1.87	0.93	0.00	0.00
8075	1.87	0.93	0.00	0.00
8076	1.87	0.93	0.00	0.00
8077	0.13	0.06	0.00	0.00
8078	0.13	0.06	0.00	0.00
8079	0.13	0.06	0.00	0.00
8080	0.13	0.06	0.00	0.00
8081	0.13	0.06	0.00	0.00
8082	0.00	0.00	0.00	0.00
8083	0.00	0.00	0.00	0.00
8084	0.00	0.00	0.00	0.00
8085	0.00	0.00	0.00	0.00
8086	0.00	0.00	0.00	0.00
8087	0.00	0.00	0.00	0.00
8088	0.00	0.00	0.00	0.00
8089	0.00	0.00	0.00	0.00
8090	0.00	0.00	0.00	0.00
8091	0.00	0.00	0.00	3.75
8092	4.68	3.75	3.75	3.75
8093	4.68	3.75	3.75	3.75
8094	4.68	3.75	3.75	3.75
8095	4.68	3.75	3.75	3.75
8096	4.68	3.75	3.75	9.62
8097	30.30	36.79	4.94	9.62
8098	30.30	36.79	4.94	9.62
8099	30.30	36.79	4.94	9.62
8100	30.30	36.79	4.94	9.62
8101	30.30	36.79	4.94	4.38
8102	17.96	37.13	3.13	4.38
8103	17.96	37.13	3.13	4.38
8104	17.96	37.13	3.13	4.38
8105	17.96	37.13	3.13	4.38
8106	17.96	37.13	3.13	7.75
8107	12.31	21.99	11.44	7.75
8108	12.31	21.99	11.44	7.75
8109	12.31	21.99	11.44	7.75
8110	12.31	21.99	11.44	7.75
8111	12.31	21.99	11.44	6.13
8112	13.87	17.25	12.00	6.13
8113	13.87	17.25	12.00	6.13
8114	13.87	17.25	12.00	6.13
8115	13.87	17.25	12.00	6.13
8116	13.87	17.25	12.00	6.94
8117	11.19	16.06	10.13	6.94
8118	11.19	16.06	10.13	6.94
8119	11.19	16.06	10.13	6.94
8120	11.19	16.06	10.13	6.94
8121	11.19	16.06	10.13	6.06
8122	12.87	16.00	11.87	6.06
8123	12.87	16.00	11.87	6.06
8124	12.87	16.00	11.87	6.06
8125	12.87	16.00	11.87	6.06
8126	12.87	16.00	11.87	0.41
8127	0.89	1.10	0.82	0.41
8128	0.89	1.10	0.82	0.41
8129	0.89	1.10	0.82	0.41
8130	0.89	1.10	0.82	0.41
8131	0.89	1.10	0.82	0.00
8132	0.00	0.00	0.00	0.00
8133	0.00	0.00	0.00	0.00
8134	0.00	0.00	0.00	0.00
8135	0.00	0.00	0.00	0.00
8136	0.00	0.00	0.00	0.00
8137	0.00	0.00	0.00	0.00
8138	0.00	0.00	0.00	0.00
8139	0.00	0.00	0.00	0.00
8140	0.00	0.00	0.00	0.00
8141	0.00	0.00	0.00	0.00
8142	0.00	0.00	0.00	0.00
8143	0.00	0.00	0.00	0.00
8144	0.00	0.00	0.00	0.00
8145	0.00	0.00	0.00	0.00
8146	0.00	0.00	0.00	0.00
8147	0.00	0.00	0.00	0.00
8148	0.00	0.00	0.00	0.00
8149	0.00	0.00	0.00	0.00
8150	0.00	0.00	0.00	0.00
8151	0.00	0.00	0.00	2.80
8152	1.87	1.87	0.93	2.80
8153	1.87	1.87	0.93	2.80
8154	1.87	1.87	0.93	2.80
8155	1.87	1.87	0.93	2.80
8156	1.87	1.87	0.93	9.54
8157	13.21	11.34	4.74	9.54
8158	13.21	11.34	4.74	9.54
8159	13.21	11.34	4.74	9.54
8160	13.21	11.34	4.74	9.54
8161	13.21	11.34	4.74	0.63
8162	0.87	0.75	0.31	0.63
8163	0.87	0.75	0.31	0.63
8164	0.87	0.75	0.31	0.63
8165	0.87	0.75	0.31	0.63
8166	0.87	0.75	0.31	0.00
8167	0.00	0.00	0.00	0.00
8168	0.00	0.00	0.00	0.00
8169	0.00	0.00	0.00	0.00
8170	0.00	0.00	0.00	0.00
8171	0.00	0.00	0.00	0.00
8172	0.94	1.87	0.00	0.00
8173	0.94	1.87	0.00	0.00
8174	0.94	1.87	0.00	0.00
8175	0.94	1.87	0.00	0.00
8176	0.94	1.87	0.00	0.00
8177	0.06	0.13	0.00	0.00
8178	0.06	0.13	0.00	0.00
8179	0.06	0.13	0.00	0.00
8180	0.06	0.13	0.00	0.00
8181	0.06	0.13	0.00	0.00
8182	0.00	0.00	0.00	0.00
8183	0.00	0.00	0.00	0.00
8184	0.00	0.00	0.00	0.00
8185	0.00	0.00	0.00	0.00
8186	0.00	0.00	0.00	0.00
8187	0.00	0.00	0.00	0.00
8188	0.00	0.00	0.00	0.00
8189	0.00	0.00	0.00	0.00
8190	0.00	0.00	0.00	0.00
8191	0.00	0.00	0.00	1.86
8192	0.00	0.93	0.00	1.86
8193	0.00	0.93	0.00	1.86
8194	0.00	0.93	0.00	1.86
8195	0.00	0.93	0.00	1.86
8196	0.00	0.93	0.00	0.13
8197	0.00	0.06	0.00	0.13
8198	0.00	0.06	0.00	0.13
8199	0.00	0.06	0.00	0.13
8200	0.00	0.06	0.00	0.13
8201	0.00	0.06	0.00	0.00
8202	0.00	0.00	0.00	0.00
8203	0.00	0.00	0.00	0.00
8204	0.00	0.00	0.00	0.00
8205	0.00	0.00	0.00	0.00
8206	0.00	0.00	0.00	0.00
8207	0.00	0.00	0.00	0.00
8208	0.00	0.00	0.00	0.00
8209	0.00	0.00	0.00	0.00
8210	0.00	0.00	0.00	0.00
8211	0.00	0.00	0.00	0.00
8212	0.00	0.00	0.00	0.00
8213	0.00	0.00	0.00	0.00
8214	0.00	0.00	0.00	0.00
8215	0.00	0.00	0.00	0.00
8216	0.00	0.00	0.00	0.00
8217	0.00	0.00	0.00	0.00
8218	0.00	0.00	0.00	0.00
8219	0.00	0.00	0.00	0.00
8220	0.00	0.00	0.00	0.00
8221	0.00	0.00	0.00	0.00
8222	0.00	0.00	0.00	0.00
8223	0.00	0.00	0.00	0.00
8224	0.00	0.00	0.00	0.00
8225	0.00	0.00	0.00	0.00
8226	0.00	0.00	0.00	0.00
8227	0.00	0.00	0.00	0.00
8228	0.00	0.00	0.00	0.00
8229	0.00	0.00	0.00	0.00
8230	0.00	0.00	0.00	0.00
8231	0.00	0.00	0.00	0.94
8232	0.00	0.00	0.00	0.94
8233	0.00	0.00	0.00	0.94
8234	0.00	0.00	0.00	0.94
8235	0.00	0.00	0.00	0.94
8236	0.00	0.00	0.00	0.06
8237	0.00	0.00	0.00	0.06
8238	0.00	0.00	0.00	0.06
8239	0.00	0.00	0.00	0.06
8240	0.00	0.00	0.00	0.06
8241	0.00	0.00	0.00	0.00
8242	0.00	0.00	0.00	0.00
8243	0.00	0.00	0.00	0.00
8244	0.00	0.00	0.00	0.00
8245	0.00	0.00	0.00	0.00
8246	0.00	0.00	0.00	0.93
8247	0.00	0.00	0.00	0.93
8248	0.00	0.00	0.00	0.93
8249	0.00	0.00	0.00	0.93
8250	0.00	0.00	0.00	0.93
8251	0.00	0.00	0.00	1.00
8252	0.00	0.00	0.00	1.00
8253	0.00	0.00	0.00	1.00
8254	0.00	0.00	0.00	1.00
8255	0.00	0.00	0.00	1.00
8256	0.00	0.00	0.00	0.06
8257	0.00	0.00	0.00	0.06
8258	0.00	0.00	0.00	0.06
8259	0.00	0.00	0.00	0.06
8260	0.00	0.00	0.00	0.06
8261	0.00	0.00	0.00	0.00
8262	0.00	0.00	0.00	0.00
8263	0.00	0.00	0.00	0.00
8264	0.00	0.00	0.00	0.00
8265	0.00	0.00	0.00	0.00
8266	0.00	0.00	0.00	0.00
8267	0.00	0.00	0.00	0.00
8268	0.00	0.00	0.00	0.00
8269	0.00	0.00	0.00	0.00
8270	0.00	0.00	0.00	0.00
8271	0.00	0.00	0.00	0.94
8272	1.87	0.94	1.87	0.94
8273	1.87	0.94	1.87	0.94
8274	1.87	0.94	1.87	0.94
8275	1.87	0.94	1.87	0.94
8276	1.87	0.94	1.87	16.87
8277	15.07	49.54	16.00	16.87
8278	15.07	49.54	16.00	16.87
8279	15.07	49.54	16.00	16.87
8280	15.07	49.54	16.00	16.87
8281	15.07	49.54	16.00	12.36
8282	51.71	26.69	15.12	12.36
8283	51.71	26.69	15.12	12.36
8284	51.71	26.69	15.12	12.36
8285	51.71	26.69	15.12	12.36
8286	51.71	26.69	15.12	14.80
8287	34.36	35.28	19.67	14.80
8288	34.36	35.28	19.67	14.80
8289	34.36	35.28	19.67	14.80
8290	34.36	35.28	19.67	14.80
8291	34.36	35.28	19.67	10.33
8292	12.43	22.91	6.91	10.33
8293	12.43	22.91	6.91	10.33
8294	12.43	22.91	6.91	10.33
8295	12.43	22.91	6.91	10.33
8296	12.43	22.91	6.91	1.60
8297	0.73	1.46	0.40	1.60
8298	0.73	1.46	0.40	1.60
8299	0.73	1.46	0.40	1.60
8300	0.73	1.46	0.40	1.60
8301	0.73	1.46	0.40	0.06
8302	0.00	0.00	0.00	0.06
8303	0.00	0.00	0.00	0.06
8304	0.00	0.00	0.00	0.06
8305	0.00	0.00	0.00	0.06
8306	0.00	0.00	0.00	0.00
8307	0.00	0.00	0.00	0.00
8308	0.00	0.00	0.00	0.00
8309	0.00	0.00	0.00	0.00
8310	0.00	0.00	0.00	0.00
8311	0.00	0.00	0.00	0.00
8312	0.00	0.00	0.00	0.00
8313	0.00	0.00	0.00	0.00
8314	0.00	0.00	0.00	0.00
8315	0.00	0.00	0.00	0.00
8316	0.00	0.00	0.00	0.00
8317	0.00	0.00	0.00	0.00
8318	0.00	0.00	0.00	0.00
8319	0.00	0.00	0.00	0.00
8320	0.00	0.00	0.00	0.00
8321	0.00	0.00	0.00	0.00
8322	0.00	0.00	0.00	0.00
8323	0.00	0.00	0.00	0.00
8324	0.00	0.00	0.00	0.00
8325	0.00	0.00	0.00	0.00
8326	0.00	0.00	0.00	0.00
8327	0.00	0.00	0.00	0.00
8328	0.00	0.00	0.00	0.00
8329	0.00	0.00	0.00	0.00
8330	0.00	0.00	0.00	0.00
8331	0.00	0.00	0.00	5.62
8332	11.23	19.66	6.55	5.62
8333	11.23	19.66	6.55	5.62
8334	11.23	19.66	6.55	5.62
8335	11.23	19.66	6.55	5.62
8336	11.23	19.66	6.55	1.32
8337	0.77	1.34	0.45	1.32
8338	0.77	1.34	0.45	1.32
8339	0.77	1.34	0.45	1.32
8340	0.77	1.34	0.45	1.32
8341	0.77	1.34	0.45	1.00
8342	0.00	0.00	0.00	1.00
8343	0.00	0.00	0.00	1.00
8344	0.00	0.00	0.00	1.00
8345	0.00	0.00	0.00	1.00
8346	0.00	0.00	0.00	1.00
8347	0.00	0.00	0.00	1.00
8348	0.00	0.00	0.00	1.00
8349	0.00	0.00	0.00	1.00
8350	0.00	0.00	0.00	1.00
8351	0.00	0.00	0.00	0.06
8352	0.00	0.00	0.00	0.06
8353	0.00	0.00	0.00	0.06
8354	0.00	0.00	0.00	0.06
8355	0.00	0.00	0.00	0.06
8356	0.00	0.00	0.00	0.00
8357	0.00	0.00	0.00	0.00
8358	0.00	0.00	0.00	0.00
8359	0.00	0.00	0.00	0.00
8360	0.00	0.00	0.00	0.00
8361	0.00	0.00	0.00	0.00
8362	0.00	0.00	0.00	0.00
8363	0.00	0.00	0.00	0.00
8364	0.00	0.00	0.00	0.00
8365	0.00	0.00	0.00	0.00
8366	0.00	0.00	0.00	0.00
8367	0.00	0.00	0.00	0.00
8368	0.00	0.00	0.00	0.00
8369	0.00	0.00	0.00	0.00
8370	0.00	0.00	0.00	0.00
8371	0.00	0.00	0.00	0.00
8372	0.00	0.00	0.00	0.00
8373	0.00	0.00	0.00	0.00
8374	0.00	0.00	0.00	0.00
8375	0.00	0.00	0.00	0.00
8376	0.00	0.00	0.00	0.93
8377	0.00	0.00	0.00	0.93
8378	0.00	0.00	0.00	0.93
8379	0.00	0.00	0.00	0.93
8380	0.00	0.00	0.00	0.93
8381	0.00	0.00	0.00	8.47
8382	13.08	10.27	0.93	8.47
8383	13.08	10.27	0.93	8.47
8384	13.08	10.27	0.93	8.47
8385	13.08	10.27	0.93	8.47
8386	13.08	10.27	0.93	11.81
8387	10.25	6.31	5.69	11.81
8388	10.25	6.31	5.69	11.81
8389	10.25	6.31	5.69	11.81
8390	10.25	6.31	5.69	11.81
8391	10.25	6.31	5.69	0.81
8392	0.67	0.41	1.34	0.81
8393	0.67	0.41	1.34	0.81
8394	0.67	0.41	1.34	0.81
8395	0.67	0.41	1.34	0.81
8396	0.67	0.41	1.34	0.00
8397	0.00	0.00	0.07	0.00
8398	0.00	0.00	0.07	0.00
8399	0.00	0.00	0.07	0.00
8400	0.00	0.00	0.07	0.00
8401	0.00	0.00	0.07	0.00
8402	0.00	0.00	0.00	0.00
8403	0.00	0.00	0.00	0.00
8404	0.00	0.00	0.00	0.00
8405	0.00	0.00	0.00	0.00
8406	0.00	0.00	0.00	0.00
8407	0.00	0.00	0.00	0.00
8408	0.00	0.00	0.00	0.00
8409	0.00	0.00	0.00	0.00
8410	0.00	0.00	0.00	0.00
8411	0.00	0.00	0.00	2.81
8412	0.00	1.87	0.00	2.81
8413	0.00	1.87	0.00	2.81
8414	0.00	1.87	0.00	2.81
8415	0.00	1.87	0.00	2.81
8416	0.00	1.87	0.00	0.20
8417	0.00	0.13	0.00	0.20
8418	0.00	0.13	0.00	0.20
8419	0.00	0.13	0.00	0.20
8420	0.00	0.13	0.00	0.20
8421	0.00	0.13	0.00	0.00
8422	0.00	0.00	0.00	0.00
8423	0.00	0.00	0.00	0.00
8424	0.00	0.00	0.00	0.00
8425	0.00	0.00	0.00	0.00
8426	0.00	0.00	0.00	0.00
8427	0.00	0.00	0.00	0.00
8428	0.00	0.00	0.00	0.00
8429	0.00	0.00	0.00	0.00
8430	0.00	0.00	0.00	0.00
8431	0.00	0.00	0.00	0.93
8432	0.94	0.94	0.94	0.93
8433	0.94	0.94	0.94	0.93
8434	0.94	0.94	0.94	0.93
8435	0.94	0.94	0.94	0.93
8436	0.94	0.94	0.94	1.00
8437	0.06	0.06	0.06	1.00
8438	0.06	0.06	0.06	1.00
8439	0.06	0.06	0.06	1.00
8440	0.06	0.06	0.06	1.00
8441	0.06	0.06	0.06	0.06
8442	0.00	0.00	0.00	0.06
8443	0.00	0.00	0.00	0.06
8444	0.00	0.00	0.00	0.06
8445	0.00	0.00	0.00	0.06
8446	0.00	0.00	0.00	0.00
8447	0.00	0.00	0.00	0.00
8448	0.00	0.00	0.00	0.00
8449	0.00	0.00	0.00	0.00
8450	0.00	0.00	0.00	0.00
8451	0.00	0.00	0.00	0.00
8452	0.00	0.00	0.00	0.00
8453	0.00	0.00	0.00	0.00
8454	0.00	0.00	0.00	0.00
8455	0.00	0.00	0.00	0.00
8456	0.00	0.00	0.00	0.00
8457	0.00	0.00	0.00	0.00
8458	0.00	0.00	0.00	0.00
8459	0.00	0.00	0.00	0.00
8460	0.00	0.00	0.00	0.00
8461	0.00	0.00	0.00	0.00
8462	0.00	0.00	0.00	0.00
8463	0.00	0.00	0.00	0.00
8464	0.00	0.00	0.00	0.00
8465	0.00	0.00	0.00	0.00
8466	0.00	0.00	0.00	3.74
8467	0.93	1.87	0.00	3.74
8468	0.93	1.87	0.00	3.74
8469	0.93	1.87	0.00	3.74
8470	0.93	1.87	0.00	3.74
8471	0.93	1.87	0.00	0.25
8472	0.06	0.12	0.00	0.25
8473	0.06	0.12	0.00	0.25
8474	0.06	0.12	0.00	0.25
8475	0.06	0.12	0.00	0.25
8476	0.06	0.12	0.00	0.00
8477	0.00	0.00	0.00	0.00
8478	0.00	0.00	0.00	0.00
8479	0.00	0.00	0.00	0.00
8480	0.00	0.00	0.00	0.00
8481	0.00	0.00	0.00	0.00
8482	0.00	0.00	0.00	0.00
8483	0.00	0.00	0.00	0.00
8484	0.00	0.00	0.00	0.00
8485	0.00	0.00	0.00	0.00
8486	0.00	0.00	0.00	0.93
8487	0.00	0.00	0.00	0.93
8488	0.00	0.00	0.00	0.93
8489	0.00	0.00	0.00	0.93
8490	0.00	0.00	0.00	0.93
8491	0.00	0.00	0.00	1.00
8492	0.00	0.00	0.00	1.00
8493	0.00	0.00	0.00	1.00
8494	0.00	0.00	0.00	1.00
8495	0.00	0.00	0.00	1.00
8496	0.00	0.00	0.00	1.00
8497	0.00	0.00	0.00	1.00
8498	0.00	0.00	0.00	1.00
8499	0.00	0.00	0.00	1.00
8500	0.00	0.00	0.00	1.00
8501	0.00	0.00	0.00	1.00
8502	0.00	0.00	0.00	1.00
8503	0.00	0.00	0.00	1.00
8504	0.00	0.00	0.00	1.00
8505	0.00	0.00	0.00	1.00
8506	0.00	0.00	0.00	0.06
8507	0.00	1.87	0.00	0.06
8508	0.00	1.87	0.00	0.06
8509	0.00	1.87	0.00	0.06
8510	0.00	1.87	0.00	0.06
8511	0.00	1.87	0.00	0.94
8512	1.87	0.13	0.00	0.94
8513	1.87	0.13	0.00	0.94
8514	1.87	0.13	0.00	0.94
8515	1.87	0.13	0.00	0.94
8516	1.87	0.13	0.00	0.07
8517	0.13	0.00	0.00	0.07
8518	0.13	0.00	0.00	0.07
8519	0.13	0.00	0.00	0.07
8520	0.13	0.00	0.00	0.07
8521	0.13	0.00	0.00	0.94
8522	0.00	0.94	0.00	0.94
8523	0.00	0.94	0.00	0.94
8524	0.00	0.94	0.00	0.94
8525	0.00	0.94	0.00	0.94
8526	0.00	0.94	0.00	0.06
8527	0.00	0.06	0.00	0.06
8528	0.00	0.06	0.00	0.06
8529	0.00	0.06	0.00	0.06
8530	0.00	0.06	0.00	0.06
8531	0.00	0.06	0.00	0.94
8532	0.94	3.75	0.00	0.94
8533	0.94	3.75	0.00	0.94
8534	0.94	3.75	0.00	0.94
8535	0.94	3.75	0.00	0.94
8536	0.94	3.75	0.00	0.07
8537	0.07	2.13	0.00	0.07
8538	0.07	2.13	0.00	0.07
8539	0.07	2.13	0.00	0.07
8540	0.07	2.13	0.00	0.07
8541	0.07	2.13	0.00	0.00
8542	1.87	0.13	0.00	0.00
8543	1.87	0.13	0.00	0.00
8544	1.87	0.13	0.00	0.00
8545	1.87	0.13	0.00	0.00
8546	1.87	0.13	0.00	0.00
8547	1.06	0.00	0.00	0.00
8548	1.06	0.00	0.00	0.00
8549	1.06	0.00	0.00	0.00
8550	1.06	0.00	0.00	0.00
8551	1.06	0.00	0.00	0.94
8552	1.00	1.88	0.00	0.94
8553	1.00	1.88	0.00	0.94
8554	1.00	1.88	0.00	0.94
8555	1.00	1.88	0.00	0.94
8556	1.00	1.88	0.00	0.06
8557	1.00	0.13	0.00	0.06
8558	1.00	0.13	0.00	0.06
8559	1.00	0.13	0.00	0.06
8560	1.00	0.13	0.00	0.06
8561	1.00	0.13	0.00	0.00
8562	1.93	0.00	0.00	0.00
8563	1.93	0.00	0.00	0.00
8564	1.93	0.00	0.00	0.00
8565	1.93	0.00	0.00	0.00
8566	1.93	0.00	0.00	0.93
8567	1.07	0.00	0.00	0.93
8568	1.07	0.00	0.00	0.93
8569	1.07	0.00	0.00	0.93
8570	1.07	0.00	0.00	0.93
8571	1.07	0.00	0.00	6.57
8572	1.00	1.86	0.93	6.57
8573	1.00	1.86	0.93	6.57
8574	1.00	1.86	0.93	6.57
8575	1.00	1.86	0.93	6.57
8576	1.00	1.86	0.93	32.27
8577	22.53	28.21	3.81	32.27
8578	22.53	28.21	3.81	32.27
8579	22.53	28.21	3.81	32.27
8580	22.53	28.21	3.81	32.27
8581	22.53	28.21	3.81	24.64
8582	31.49	29.06	4.00	24.64
8583	31.49	29.06	4.00	24.64
8584	31.49	29.06	4.00	24.64
8585	31.49	29.06	4.00	24.64
8586	31.49	29.06	4.00	29.62
8587	22.62	39.31	4.00	29.62
8588	22.62	39.31	4.00	29.62
8589	22.62	39.31	4.00	29.62
8590	22.62	39.31	4.00	29.62
8591	22.62	39.31	4.00	16.91
8592	30.42	33.45	4.00	16.91
8593	30.42	33.45	4.00	16.91
8594	30.42	33.45	4.00	16.91
8595	30.42	33.45	4.00	16.91
8596	30.42	33.45	4.00	34.72
8597	17.90	27.38	6.81	34.72
8598	17.90	27.38	6.81	34.72
8599	17.90	27.38	6.81	34.72
8600	17.90	27.38	6.81	34.72
8601	17.90	27.38	6.81	30.39
